timestamp,X,Y,Z
535000,18348.697991,5021.738070,49516.486632
536000,18348.704980,5021.673854,49516.547195
537000,18348.793551,5021.722281,49516.519093
538000,18348.742647,5021.727411,49516.519266
539000,18348.718647,5021.756523,49516.561629
540000,18348.769212,5021.703173,49516.565895
541000,18348.703584,5021.693814,49516.520539
542000,18348.685837,5021.670310,49516.513608
543000,18348.726175,5021.672600,49516.540129
544000,18348.696820,5021.710303,49516.545133
545000,18348.680073,5021.680426,49516.587149
546000,18348.696987,5021.702529,49516.541454
547000,18348.715364,5021.716917,49516.534220
548000,18348.734014,5021.771998,49516.552771
549000,18348.741554,5021.762747,49516.567011
550000,18348.735415,5021.690239,49516.594381
551000,18348.682613,5021.758442,49516.558180
552000,18348.775136,5021.757178,49516.572601
553000,18348.748977,5021.686272,49516.510580
554000,18348.700860,5021.676851,49516.574513
555000,18348.718406,5021.740601,49516.604127
556000,18348.754645,5021.662869,49516.551005
557000,18348.712185,5021.727893,49516.590104
558000,18348.774022,5021.774632,49516.540821
559000,18348.709256,5021.667918,49516.530203
560000,18348.702950,5021.677000,49516.626840
561000,18348.749676,5021.703421,49516.543285
562000,18348.700051,5021.701394,49516.547668
563000,18348.745387,5021.743481,49516.534864
564000,18348.687559,5021.742278,49516.525469
565000,18348.696122,5021.688452,49516.523084
566000,18348.689466,5021.741542,49516.594313
567000,18348.732317,5021.742046,49516.613333
568000,18348.783266,5021.750503,49516.531545
569000,18348.703495,5021.667065,49516.586105
570000,18348.665478,5021.691589,49516.556743
571000,18348.750217,5021.714592,49516.575164
572000,18348.748235,5021.715210,49516.558340
573000,18348.702752,5021.677185,49516.545408
574000,18348.764582,5021.714436,49516.543011
575000,18348.759882,5021.698832,49516.524235
576000,18348.704525,5021.706466,49516.625707
577000,18348.693976,5021.684403,49516.575215
578000,18348.723345,5021.689705,49516.568476
579000,18348.715576,5021.758291,49516.587379
580000,18348.684516,5021.734487,49516.579906
581000,18348.693696,5021.735043,49516.577012
582000,18348.730061,5021.726557,49516.539062
583000,18348.726226,5021.729408,49516.593522
584000,18348.744226,5021.748721,49516.503310
585000,18348.780634,5021.710393,49516.583437
586000,18348.695043,5021.745747,49516.524414
587000,18348.743682,5021.745476,49516.578163
588000,18348.742328,5021.693936,49516.520432
589000,18348.739813,5021.731013,49516.594400
590000,18348.729042,5021.689675,49516.573772
591000,18348.774758,5021.663151,49516.541422
592000,18348.754956,5021.730215,49516.556063
593000,18348.718241,5021.727744,49516.546575
594000,18348.744698,5021.729504,49516.581066
595000,18348.738407,5021.695805,49516.636925
596000,18348.722389,5021.703749,49516.587087
597000,18348.739410,5021.674638,49516.559706
598000,18348.691208,5021.718945,49516.499892
599000,18348.727987,5021.744878,49516.570583
600000,18348.718907,5021.692414,49516.581556
601000,18348.753407,5021.719404,49516.487249
602000,18348.679232,5021.711956,49516.574399
603000,18348.672132,5021.703027,49516.604552
604000,18348.711753,5021.696871,49516.588997
605000,18348.732494,5021.679893,49516.575548
606000,18348.685502,5021.684216,49516.542026
607000,18348.711891,5021.729823,49516.587263
608000,18348.702997,5021.697763,49516.549871
609000,18348.705250,5021.713350,49516.527348
610000,18348.696577,5021.686053,49516.566203
611000,18348.792964,5021.730331,49516.540375
612000,18348.671334,5021.663945,49516.549705
613000,18348.696376,5021.719466,49516.602666
614000,18348.748065,5021.679354,49516.559729
615000,18348.710397,5021.703796,49516.599773
616000,18348.670771,5021.728200,49516.544064
617000,18348.697603,5021.704002,49516.603549
618000,18348.675373,5021.703142,49516.564418
619000,18348.726440,5021.683855,49516.559710
620000,18348.755506,5021.695423,49516.576979
621000,18348.775367,5021.727471,49516.535074
622000,18348.697138,5021.704003,49516.526886
623000,18348.765040,5021.685461,49516.547867
624000,18348.711850,5021.709319,49516.541558
625000,18348.663848,5021.697362,49516.558931
626000,18348.724136,5021.718069,49516.509233
627000,18348.768441,5021.636341,49516.537156
628000,18348.758192,5021.681793,49516.588359
629000,18348.671742,5021.729705,49516.541921
630000,18348.763700,5021.702472,49516.580602
631000,18348.765539,5021.725218,49516.549411
632000,18348.707445,5021.713073,49516.585774
633000,18348.698177,5021.716509,49516.611095
634000,18348.759932,5021.674265,49516.548679
635000,18348.664745,5021.680001,49516.521656
636000,18348.723532,5021.718072,49516.565692
637000,18348.723471,5021.748640,49516.570353
638000,18348.695473,5021.718343,49516.552635
639000,18348.730819,5021.670299,49516.567106
640000,18348.728706,5021.715547,49516.490690
641000,18348.693424,5021.752058,49516.555339
642000,18348.717494,5021.687429,49516.582318
643000,18348.677056,5021.730163,49516.516289
644000,18348.721091,5021.754021,49516.567725
645000,18348.695971,5021.697869,49516.535526
646000,18348.759721,5021.672558,49516.519573
647000,18348.710851,5021.771608,49516.532791
648000,18348.694927,5021.659503,49516.536822
649000,18348.735109,5021.710409,49516.570742
650000,18348.722580,5021.731909,49516.563598
651000,18348.734404,5021.642213,49516.547423
652000,18348.727349,5021.711824,49516.578946
653000,18348.754306,5021.641350,49516.525654
